Date,Open,High,Low,NFLX_Close(t),Volume,SD20,Upper_Band,Lower_Band,NFLX_Close(t-1),NFLX_Close(t-2),NFLX_Close(t-5),NFLX_Close(t-10),NFLX_Open(t-1),MA5,MA10,MA20,MA50,MA200,MACD,MACD_EMA,EMA10,EMA20,EMA50,EMA100,EMA200,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,Adj Close,SnP(t-1)),SnP(t-5),ForceIndex1,ForceIndex20,NFLX_Close(t+1),Date_Col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month
2011-10-27,82.18,82.72,79.25,80.86,10170000.0,13.582119864002415,136.76723972800482,82.43876027199516,79.4,77.37,111.48,117.01,78.73,94.702,103.952,109.603,155.96110000000002,218.6051875,-17.845499478488108,-17.440911118539105,90.30332739113612,90.30332739113612,90.30332739113612,90.30332739113612,90.30332739113612,10.358807798417681,47.042786918007536,1333.3333333333335,-30.894795316639605,25.026048997964274,-87.81566820276498,12.184331797235021,0.16888576552009052,58.85,57.27,57.34,56.59,57.61600000000001,55.9995,54.805600000000005,1284.5899658203125,1284.5899658203125,1242.0,1215.3900146484375,14848199.999999937,-328796100.0,84.14,2011-10-27,27,3,300,43,0,0,0,0,0,0,0,2011,10
2011-10-28,80.28,84.66,79.6,84.14,8252800.0,14.685286684301753,137.5170733686035,78.77592663139649,80.86,79.4,117.04,116.04,82.18,88.122,100.762,108.14649999999999,153.2943,218.0684375,-17.939727157674994,-17.540674326366286,88.24888492742409,88.24888492742409,88.24888492742409,88.24888492742409,88.24888492742409,9.980321527102133,47.080150365342085,1333.3333333333335,-27.49052051016891,27.961824595272798,-79.28795811518324,20.712041884816756,0.16758570636863426,58.94,58.85,57.27,57.3,57.69199999999999,56.322,54.96540000000001,1285.0899658203125,1285.0899658203125,1284.5899658203125,1238.25,27069184.00000001,-240404063.99999997,82.08,2011-10-28,28,4,301,43,0,0,0,0,0,0,0,2011,10
2011-10-31,83.64,84.09,81.45,82.08,5664800.0,15.731854242106003,138.05170848421199,75.12429151578799,84.14,80.86,118.84,117.33,80.28,80.77000000000001,97.237,106.588,150.8317,217.5214375,-17.973441411651322,-17.627227743423294,86.19258995161607,86.19258995161607,86.19258995161607,86.19258995161607,86.19258995161607,9.459584275166266,47.11484499500988,1333.3333333333333,-30.043467143952952,27.24037887425787,-83.6020942408377,16.397905759162303,0.1646393309581294,57.95,58.94,58.85,58.49,57.759,56.6625,55.1238,1253.300048828125,1253.300048828125,1285.0899658203125,1254.18994140625,-11669488.000000013,-176571816.0,80.09,2011-10-31,31,0,304,44,1,0,0,0,0,0,0,2011,10
2011-11-01,80.1099,81.0,78.74,80.09,4716600.0,16.661966420567932,138.17143284113587,71.52356715886413,82.08,84.14,77.37,111.74,83.64,81.314,94.072,104.8475,148.3293,216.95348749999997,-17.95377660879346,-17.692537516497328,84.15839330107738,84.15839330107738,84.15839330107738,84.15839330107738,84.15839330107738,9.02247111265439,47.28272769514557,1333.3333333333335,-28.32468229819223,26.52831594666344,-87.7696335078534,12.230366492146603,0.029972011151151074,56.44,57.95,58.94,57.34,57.604,56.875,55.248400000000004,1218.280029296875,1218.280029296875,1253.300048828125,1229.050048828125,-9386033.999999976,-164184846.0,83.39,2011-11-01,1,1,305,44,0,1,0,0,0,0,0,2011,11
2011-11-02,80.708,84.4,80.11,83.39,5912000.0,16.93129177153257,136.89158354306514,69.16641645693485,80.09,82.08,79.4,109.42,80.1099,82.112,91.46900000000001,103.029,145.6063,216.4160875,-17.470520405884372,-17.648134094374736,83.90226220071827,83.90226220071827,83.90226220071827,83.90226220071827,83.90226220071827,8.685866033179076,46.940490921110985,1333.3333333333333,-23.78906963991958,29.80516139519048,-80.8586387434555,19.141361256544503,0.03293760769217358,56.92,56.44,57.95,57.27,57.609,57.04449999999999,55.34120000000001,1237.9000244140625,1237.9000244140625,1218.280029296875,1242.0,19509599.99999998,-215019440.00000003,92.29,2011-11-02,2,2,306,44,0,0,0,0,0,0,0,2011,11
2011-11-03,84.13,92.6,81.8,92.29,13526500.0,16.392634185098267,134.26676837019653,68.69623162980348,83.39,80.09,80.86,111.48,80.708,84.398,89.55,101.48150000000001,143.13150000000002,215.9525375,-16.182835114079424,-17.355074298315674,86.69817480047885,86.69817480047885,86.69817480047885,86.69817480047885,86.69817480047885,8.836875602237713,45.52260051688638,1333.3333333333335,-17.213850017940434,37.85525818652752,-60.80816858570496,39.19183141429504,0.0548045472108543,58.1,56.92,56.44,58.85,57.75999999999999,57.22800000000001,55.449400000000004,1261.1500244140625,1261.1500244140625,1237.9000244140625,1284.5899658203125,120385850.00000007,-418645174.9999998,90.02,2011-11-03,3,3,307,44,0,0,0,0,0,0,0,2011,11
2011-11-04,91.47,92.89,87.75,90.02,12069100.0,16.145173826715975,132.41234765343194,67.83165234656805,92.29,83.39,84.14,117.04,84.13,85.574,86.848,100.122,140.6153,215.4921875,-15.170627718915114,-16.918184982435562,87.80544986698591,87.80544986698591,87.80544986698591,87.80544986698591,87.80544986698591,8.572813059220733,44.16877117842996,1333.3333333333335,-23.08612440191388,36.69921713511775,-65.73973495546385,34.26026504453616,0.0586673748537043,57.8,58.1,56.92,58.94,57.81,57.4145,55.56879999999999,1253.22998046875,1253.22998046875,1261.1500244140625,1285.0899658203125,-27396857.000000123,-328158829.0,90.83,2011-11-04,4,4,308,44,0,0,0,0,0,0,0,2011,11
2011-11-07,91.0,93.84,89.98,90.83,6783600.0,16.034817667554492,131.152135335109,67.01286466489103,90.02,92.29,82.08,118.84,91.47,87.324,84.047,99.08250000000001,137.9941,215.0265375,-14.140087705963978,-16.362565527141246,88.81363324465727,88.81363324465727,88.81363324465727,88.81363324465727,88.81363324465727,8.23618355499068,42.78275101003618,1333.3333333333333,-23.569505217098623,37.433448791642654,-63.9800130349772,36.0199869650228,0.05483070968009335,58.21,57.8,58.1,57.95,57.782,57.528000000000006,55.6704,1261.1199951171875,1261.1199951171875,1253.22998046875,1253.300048828125,5494716.000000016,-141031044.00000003,90.47,2011-11-07,7,0,311,45,0,0,0,0,0,0,0,2011,11
2011-11-08,91.23,92.6,89.655,90.47,4558000.0,15.978760606707121,130.13052121341426,66.21547878658576,90.83,90.02,80.09,77.37,91.0,89.4,85.357,98.173,135.30280000000002,214.5451875,-13.200261909994126,-15.730104803711821,89.36575549643818,89.36575549643818,89.36575549643818,89.36575549643818,89.36575549643818,7.858241872491345,41.52381207369448,1333.3333333333333,16.93162724570246,37.22677679995115,-64.76211166630459,35.23788833369541,0.051221104446462905,58.88,58.21,57.8,56.44,57.93599999999999,57.65599999999999,55.7558,1275.9200439453125,1275.9200439453125,1261.1199951171875,1218.280029296875,-1640879.9999999974,-82910019.99999999,88.05,2011-11-08,8,1,312,45,0,0,0,0,0,0,0,2011,11
2011-11-09,89.0,90.44,88.0,88.05,4108000.0,15.698255174587286,128.29101034917457,65.49798965082543,90.47,90.83,83.39,79.4,91.23,90.33200000000001,86.22200000000001,96.89450000000001,132.3382,214.0702875,-12.50654925605771,-15.085393694181,88.92717033095879,88.92717033095879,88.92717033095879,88.92717033095879,88.92717033095879,7.473367453027678,40.5037157293554,1333.3333333333335,10.894206549118376,35.796057203396984,-70.01955246578319,29.980447534216808,0.05494972613815317,56.81,58.88,58.21,56.92,57.89,57.6665,55.7926,1229.0999755859375,1229.0999755859375,1275.9200439453125,1237.9000244140625,-9941360.000000007,-105041560.00000003,85.12,2011-11-09,9,2,313,45,0,0,0,0,0,0,0,2011,11
2011-11-10,89.29,90.3,84.84,85.12,5659200.0,15.157811951533011,125.61562390306602,64.98437609693397,88.05,90.47,92.29,80.86,89.0,88.898,86.648,95.3,129.34040000000002,213.4415375,-12.054249606893194,-14.479164876723441,87.65811355397253,87.65811355397253,87.65811355397253,87.65811355397253,87.65811355397253,7.329555492097129,39.83803786700599,1333.3333333333333,5.2683650754390365,34.08786839348862,-76.38496632630893,23.61503367369108,0.017731798514044005,56.78,56.81,58.88,58.1,57.68299999999999,57.6495,55.827,1239.699951171875,1239.699951171875,1229.0999755859375,1261.1500244140625,-16581455.999999959,-180471888.0,87.75,2011-11-10,10,3,314,45,0,0,0,0,0,0,0,2011,11
2011-11-11,85.9,87.95,83.7,87.75,5448600.0,14.422688075249116,122.73087615049823,65.04012384950178,85.12,88.05,90.02,84.14,89.29,88.444,87.009,93.88550000000001,126.43,212.79038750000004,-11.352712849207109,-13.853874471220177,87.68874236931502,87.68874236931502,87.68874236931502,87.68874236931502,87.68874236931502,7.10958724266162,39.321236227285134,1333.3333333333333,4.2904682671737575,36.99425665228644,-31.087289433384388,68.91271056661562,0.026258710398131994,57.85,56.78,56.81,57.8,57.574,57.633,55.892799999999994,1263.8499755859375,1263.8499755859375,1239.699951171875,1253.22998046875,14329817.999999976,-154140894.00000003,85.72,2011-11-11,11,4,315,45,0,0,0,0,0,0,0,2011,11
2011-11-14,87.99,88.1,85.45,85.72,3115900.0,13.415105194092446,119.1352103881849,65.47478961181511,87.75,85.12,90.83,82.08,85.9,87.422,87.373,92.305,123.88220000000001,212.1485875,-10.835637465274061,-13.250227070030954,87.03249491287669,87.03249491287669,87.03249491287669,87.03249491287669,87.03249491287669,6.791045296757218,38.81376241981697,1333.3333333333335,4.434697855750488,35.68623777713887,-44.03470715835144,55.96529284164856,0.025962142294819943,57.49,57.85,56.78,58.21,57.528,57.6435,55.977000000000004,1251.780029296875,1251.780029296875,1263.8499755859375,1261.1199951171875,-6325277.000000004,-98493599.0,86.28,2011-11-14,14,0,318,46,0,0,0,0,0,0,0,2011,11
2011-11-15,85.15,87.05,84.5,86.28,3053200.0,12.660561889922867,116.35312377984575,65.71087622015428,85.72,87.75,90.47,80.09,87.99,86.584,87.992,91.03200000000001,121.2324,211.5154875,-10.262366011021399,-12.652654858229045,86.78166327525113,86.78166327525113,86.78166327525113,86.78166327525113,86.78166327525113,6.488113489845988,38.43684345593535,1333.3333333333335,7.728805094268944,36.354769838119516,-50.066225165562905,49.9337748344371,0.02709765487740863,58.13,57.49,57.85,58.88,57.697,57.65050000000001,56.0738,1257.81005859375,1257.81005859375,1251.780029296875,1275.9200439453125,1709792.000000007,-77734471.99999999,81.18,2011-11-15,15,1,319,46,0,0,0,0,0,0,0,2011,11
2011-11-16,86.46,86.46,80.89,81.18,4937200.0,12.062502140720406,113.7450042814408,65.49499571855918,86.28,85.72,88.05,83.39,85.15,85.21000000000001,87.77099999999999,89.61999999999999,118.536,210.86508750000002,-10.10310927608245,-12.142745741799727,84.91444218350077,84.91444218350077,84.91444218350077,84.91444218350077,84.91444218350077,6.422533954856989,38.43732534527577,1333.3333333333335,-2.6501978654514855,32.99132074745334,-83.84105960264894,16.158940397351063,0.035050732990445026,57.17,58.13,57.49,56.81,57.721999999999994,57.665499999999994,56.124399999999994,1236.9100341796875,1236.9100341796875,1257.81005859375,1229.0999755859375,-25179719.99999997,-139426527.99999997,76.46,2011-11-16,16,2,320,46,0,0,0,0,0,0,0,2011,11
2011-11-17,80.77,81.0,75.79,76.46,7546200.0,11.235707131150727,110.34041426230145,65.39758573769855,81.18,86.28,85.12,92.29,86.46,83.478,86.188,87.869,115.84120000000001,210.1899375,-10.2397245489812,-11.762141503236023,82.09629478900052,82.09629478900052,82.09629478900052,82.09629478900052,82.09629478900052,6.348781529510061,38.88176113699527,1333.3333333333335,-17.152454220392254,30.206011926609655,-96.28808864265935,3.711911357340651,0.03964547564960296,55.83,57.17,58.13,56.78,57.495000000000005,57.62750000000001,56.1532,1216.1300048828125,1216.1300048828125,1236.9100341796875,1239.699951171875,-35618064.0000001,-264267924.0000001,78.06,2011-11-17,17,3,321,46,0,0,0,0,0,0,0,2011,11
2011-11-18,76.7,79.0,76.04,78.06,4961300.0,9.084047324272628,104.08809464854525,67.75190535145475,76.46,81.18,87.75,90.02,80.77,81.53999999999999,84.992,85.92,113.323,209.47988750000002,-10.102431961662774,-11.430199594921373,80.75086319266703,80.75086319266703,80.75086319266703,80.75086319266703,80.75086319266703,6.106725705973628,39.294451515020526,1333.3333333333333,-13.285936458564757,32.29276656927779,-87.42382271468146,12.57617728531854,0.036536807825533146,55.4,55.83,57.17,57.85,57.254999999999995,57.532500000000006,56.1976,1215.6500244140625,1215.6500244140625,1216.1300048828125,1263.8499755859375,7938080.000000042,-193391474.00000003,74.47,2011-11-18,18,4,322,46,0,0,0,0,0,0,0,2011,11
2011-11-21,77.0,79.98,73.26,74.47,6344000.0,5.215461098871055,94.1324221977421,73.27057780225789,78.06,76.46,85.72,90.83,76.7,79.29,83.356,83.7015,110.61139999999999,208.7621375,-10.166120880867268,-11.177383852110552,78.6572421284447,78.6572421284447,78.6572421284447,78.6572421284447,78.6572421284447,6.150531012689798,39.914861967289326,1333.3333333333333,-18.011670153033137,30.116944247916116,-94.12050534499517,5.879494655004829,0.03802221280129078,54.34,55.4,55.83,57.49,56.86800000000001,57.325,56.2072,1192.97998046875,1192.97998046875,1215.6500244140625,1251.780029296875,-22774960.000000022,-281483280.0,70.45,2011-11-21,21,0,325,47,0,0,0,0,0,0,0,2011,11
2011-11-22,69.21,74.2,69.0,70.45,15242400.0,5.848705187353388,95.05291037470677,71.65808962529321,74.47,78.06,86.28,90.47,77.0,76.124,81.354,83.35549999999999,107.84539999999998,208.02626249999997,-10.420850138011915,-11.026077109290824,75.92149475229647,75.92149475229647,75.92149475229647,75.92149475229647,75.92149475229647,6.101921654640527,40.82575157143396,1333.3333333333335,-22.128882502487006,27.853767808175984,-94.16264090177133,5.837359098228674,0.03404016803038458,54.52,54.34,55.4,58.13,56.432,57.184000000000005,56.206,1188.0400390625,1188.0400390625,1192.97998046875,1257.81005859375,-61274447.99999994,-105477408.00000003,68.5,2011-11-22,22,1,326,47,0,0,0,0,0,0,0,2011,11
2011-11-23,69.65,70.776,68.42,68.5,6375200.0,6.684778841371538,96.18005768274308,69.44094231725693,70.45,74.47,81.18,88.05,69.21,73.588,79.399,82.8105,105.04119999999999,207.2573125,-10.657223770954175,-10.952306441623495,73.44766316819765,73.44766316819765,73.44766316819765,73.44766316819765,73.44766316819765,5.834355822166203,41.715660867533686,1333.3333333333335,-22.203293583191368,26.801654872064933,-99.6852871754524,0.3147128245475936,0.032316510132511876,53.29,54.52,54.34,57.17,56.08,56.985,56.1646,1161.7900390625,1161.7900390625,1188.0400390625,1236.9100341796875,-12431640.000000019,-69489680.00000003,63.858,2011-11-23,23,2,327,47,0,0,0,0,0,0,0,2011,11
2011-11-25,68.17,69.62,62.9,63.858,5435000.0,7.9139400686814,97.78828013736279,66.1325198626372,68.5,70.45,76.46,85.12,69.65,71.0676,77.27279999999999,81.96039999999999,102.93336,206.4606025,-11.091268938974963,-10.98009894109379,70.25110877879844,70.25110877879844,70.25110877879844,70.25110877879844,70.25110877879844,5.897616120582904,42.93536879342712,1333.3333333333333,-24.978853383458656,24.435441979059913,-96.90368455074338,3.09631544925662,0.034409219246443114,52.88,53.29,54.52,55.83,55.69000000000001,56.6865,56.098600000000005,1158.6700439453125,1158.6700439453125,1161.7900390625,1216.1300048828125,-25229270.000000015,-92405870.00000001,69.95,2011-11-25,25,4,329,47,0,0,0,0,0,0,0,2011,11
2011-11-28,67.2,70.76,66.81,69.95,8071900.0,8.333223764271452,97.9173475285429,64.5844524714571,63.858,68.5,78.06,87.75,68.17,69.4456,75.4928,81.2509,101.22856,205.65500250000002,-10.818965079857648,-10.947872168846562,70.15073918586563,70.15073918586563,70.15073918586563,70.15073918586563,70.15073918586563,5.969357826255554,43.77817302971424,1333.3333333333335,-20.28490028490028,32.818137427369955,-76.26262626262626,23.737373737373755,0.0661207287904046,54.72,52.88,53.29,55.4,55.376999999999995,56.4755,56.0612,1192.550048828125,1192.550048828125,1158.6700439453125,1215.6500244140625,49174014.80000005,-114540260.99999999,67.57,2011-11-28,28,0,332,48,0,0,0,0,0,0,0,2011,11
2011-11-29,69.33,69.39,65.65,67.57,7154500.0,8.871487031356377,98.26837406271275,62.782425937287236,69.95,63.858,74.47,85.72,67.2,68.0656,73.6778,80.52539999999999,99.70495999999999,204.75510250000002,-10.672186101006659,-10.89273495527858,69.29049279057709,69.29049279057709,69.29049279057709,69.29049279057709,69.29049279057709,5.850117981523014,44.648832288684716,1333.3333333333333,-21.17358842743818,31.35471358822955,-83.04284676833699,16.957153231663018,0.06515450982945478,54.38,54.72,52.88,54.34,55.065999999999995,56.297000000000004,56.0166,1195.18994140625,1195.18994140625,1192.550048828125,1192.97998046875,-17027710.00000007,-103811795.00000003,64.53,2011-11-29,29,1,333,48,0,0,0,0,0,0,0,2011,11
2011-11-30,69.03,69.32,62.37,64.53,15476100.0,9.56671842984553,98.88083685969106,60.61396314030894,67.57,69.95,70.45,86.28,69.33,66.8816,71.50280000000001,79.7474,98.39496000000001,203.8738025,-10.67807509363331,-10.849802982949527,67.70366186038473,67.70366186038473,67.70366186038473,67.70366186038473,67.70366186038473,5.928680982842798,45.69816094301045,1333.3333333333335,-25.208623087621696,29.542596841809342,-92.26638023630504,7.733619763694966,0.06401383086836555,56.39,54.38,54.72,54.52,54.89200000000001,56.29449999999999,56.0172,1246.9599609375,1246.9599609375,1195.18994140625,1188.0400390625,-47047343.99999987,-240808116.00000003,67.17,2011-11-30,30,2,334,48,1,0,0,0,0,0,0,2011,11
2011-12-01,64.42,68.44,64.0,67.17,7486100.0,9.922563242701985,98.78152648540396,59.091273514596026,64.53,67.57,68.5,81.18,69.03,66.6156,70.1018,78.93639999999999,97.16836,203.02104,-10.350403220692556,-10.749923030498135,67.52577457358981,67.52577457358981,67.52577457358981,67.52577457358981,67.52577457358981,5.822346626925456,46.67253755059863,1333.3333333333333,-17.2579453067258,33.15556093669414,-81.34473377380488,18.65526622619512,0.0680567338001236,56.78,56.39,54.38,53.29,54.852999999999994,56.2875,56.0452,1244.5799560546875,1244.5799560546875,1246.9599609375,1161.7900390625,19763304.000000004,-121424541.99999999,66.37,2011-12-01,1,3,335,48,0,1,0,0,0,0,0,2011,12
2011-12-02,66.22,67.89,65.11,66.37,5672900.0,9.778309564387937,97.19701912877588,58.08378087122412,67.17,64.53,63.858,76.46,64.42,67.118,69.0928,77.6404,95.92516000000002,202.17474,-10.039544594078663,-10.60784734321424,67.14051638239322,67.14051638239322,67.14051638239322,67.14051638239322,67.14051638239322,5.6050361535736375,47.57731582907338,1333.3333333333335,-13.19644258435782,32.60985753845203,-84.45394481150404,15.54605518849595,0.058494432371194935,56.62,56.78,56.39,52.88,54.932,56.213499999999996,56.106,1244.280029296875,1244.280029296875,1244.5799560546875,1158.6700439453125,-4538319.999999984,-147041568.0,70.12,2011-12-02,2,4,336,48,0,0,0,0,0,0,0,2011,12
2011-12-05,66.95,71.91,65.3,70.12,9696000.0,9.459589511520843,95.56457902304169,57.72622097695831,66.37,67.17,69.95,78.06,66.22,67.152,68.2988,76.6454,94.74036,201.34778999999997,-9.382438324291954,-10.362765539429784,68.13367758826215,68.13367758826215,68.13367758826215,68.13367758826215,68.13367758826215,5.676819285461235,47.22326525125045,1333.3333333333335,-10.171662823469124,37.779491553295244,-68.59805510534844,31.401944894651567,0.045225428052945216,57.24,56.62,56.78,54.72,55.11600000000001,56.185500000000005,56.1678,1257.0799560546875,1257.0799560546875,1244.280029296875,1192.550048828125,36360000.0,-192950399.9999999,68.14,2011-12-05,5,0,339,49,0,0,0,0,0,0,0,2011,12
2011-12-06,70.08,70.77,66.81,68.14,8495800.0,9.01924838682904,93.54939677365809,57.472403226341925,70.12,66.37,67.57,74.47,66.95,67.266,67.6658,75.5109,93.45876,200.58049,-8.918637818626664,-10.07393999526916,68.13578505884144,68.13578505884144,68.13578505884144,68.13578505884144,68.13578505884144,5.554189336499718,46.894504000414884,1333.3333333333333,-8.500067141130655,36.20044149918365,-76.04815276048151,23.95184723951849,0.044156918266070745,57.08,57.24,56.62,54.38,55.39,56.129,56.2138,1258.469970703125,1258.469970703125,1257.0799560546875,1195.18994140625,-16821684.000000034,-192769701.99999997,71.96,2011-12-06,6,1,340,49,0,0,0,0,0,0,0,2011,12
2011-12-07,68.3,72.77,67.5,71.96,8435200.0,8.32653716108311,91.23847432216623,57.93232567783379,68.14,70.12,64.53,70.45,70.08,68.75200000000001,67.8168,74.5854,92.34816,199.88428999999996,-8.14889511112679,-9.688931018440687,69.41052337256096,69.41052337256096,69.41052337256096,69.41052337256096,69.41052337256096,5.5338900981783095,46.007682150150735,1333.3333333333333,2.143364088005665,41.29814389383832,-48.523886205045656,51.47611379495435,0.03993621553828996,57.08,57.08,57.24,56.39,55.646,56.039,56.248400000000004,1261.010009765625,1261.010009765625,1258.469970703125,1246.9599609375,32222463.999999944,-156135552.00000003,69.42,2011-12-07,7,2,341,49,0,0,0,0,0,0,0,2011,12
2011-12-08,71.53,72.95,69.09,69.42,6602300.0,7.764037405354309,89.18197481070861,58.125825189291376,71.96,68.14,67.17,68.5,68.3,69.202,67.9088,73.6539,91.19376,199.15549000000001,-7.655576521363329,-9.282260119025215,69.41368224837399,69.41368224837399,69.41368224837399,69.41368224837399,69.41368224837399,5.414326519737002,45.131349810244885,1333.3333333333333,1.3430656934306595,39.063136556751125,-59.96592844974445,40.03407155025555,0.04540046635081483,56.12,57.08,57.08,56.78,55.928999999999995,56.00449999999999,56.28020000000001,1234.3499755859375,1234.3499755859375,1261.010009765625,1244.5799560546875,-16769841.999999948,-123000848.99999997,70.89,2011-12-08,8,3,342,49,0,0,0,0,0,0,0,2011,12
2011-12-09,69.54,71.68,69.53,70.89,4701300.0,7.295883153507614,87.53416630701523,58.350633692984765,69.42,71.96,66.37,63.858,71.53,70.10600000000001,68.612,72.94239999999999,90.34776,198.44774,-7.064565358199786,-8.83872116686013,69.90578816558266,69.90578816558266,69.90578816558266,69.90578816558266,69.90578816558266,5.189017482612931,44.31761263747516,1333.3333333333335,11.011932725735232,41.05147214271411,-51.61839863713799,48.38160136286201,0.04427528962919233,57.02,56.12,57.08,56.62,56.343,56.01649999999999,56.343,1255.18994140625,1255.18994140625,1234.3499755859375,1244.280029296875,6910910.999999994,-66899499.00000002,75.26,2011-12-09,9,4,343,49,0,0,0,0,0,0,0,2011,12
2011-12-12,69.74,76.83,69.52,75.26,13342900.0,6.446845641589292,85.21159128317858,59.42420871682141,70.89,69.42,70.12,69.95,69.54,71.134,69.143,72.3179,89.58756000000001,197.79069000000004,-6.172410568163386,-8.305459047120781,71.69052544372178,71.69052544372178,71.69052544372178,71.69052544372178,71.69052544372178,5.340516233854864,42.08710465867642,1333.3333333333333,7.591136526090067,46.626930244502304,-10.857538035961225,89.14246196403877,0.04554983964912858,56.38,57.02,56.12,57.24,56.509,55.943000000000005,56.4208,1236.469970703125,1236.469970703125,1255.18994140625,1257.0799560546875,58308473.00000006,-166652820.99999994,72.11,2011-12-12,12,0,346,50,0,0,0,0,0,0,0,2011,12
2011-12-13,75.45,77.59,71.6,72.11,10374500.0,5.62344663371752,82.88429326743503,60.390506732564944,75.26,70.89,68.14,67.57,69.74,71.928,69.59700000000001,71.63739999999999,88.76476000000001,197.12809,-5.654370085164359,-7.775241254729497,71.83035029581453,71.83035029581453,71.83035029581453,71.83035029581453,71.83035029581453,5.38690793143666,39.822458128114754,1333.3333333333335,6.71895811750778,43.43768398799017,-36.00525624178714,63.99474375821287,0.04905855437720809,55.76,56.38,57.02,57.08,56.647000000000006,55.856500000000004,56.5132,1225.72998046875,1225.72998046875,1236.469970703125,1258.469970703125,-32679675.00000006,-141196945.0,71.04,2011-12-13,13,1,347,50,0,0,0,0,0,0,0,2011,12
2011-12-14,69.58,71.65,68.92,71.04,5312000.0,4.443671791394813,79.76274358278962,61.98805641721037,72.11,75.26,71.96,64.53,75.45,71.744,70.248,70.8754,87.88756,196.46214,-5.2694167713028435,-7.274076358044168,71.56690019720969,71.56690019720969,71.56690019720969,71.56690019720969,71.56690019720969,5.2299859363340415,38.25322945263649,1333.3333333333333,10.088331008833109,42.37734940325189,-43.03547963206304,56.96452036793696,0.043155473898636255,54.89,55.76,56.38,57.08,56.497,55.69449999999999,56.5672,1211.8199462890625,1211.8199462890625,1225.72998046875,1261.010009765625,-5683839.999999964,-80954879.99999997,69.72,2011-12-14,14,2,348,50,0,0,0,0,0,0,0,2011,12
2011-12-15,71.6,71.96,69.4,69.72,3749600.0,3.7258820842087776,77.75416416841756,62.85063583158245,71.04,72.11,69.42,67.17,69.58,71.804,70.503,70.3024,86.88676,195.79389,-5.013063983846621,-6.821873883204659,70.9512667981398,70.9512667981398,70.9512667981398,70.9512667981398,70.9512667981398,5.0392726551673235,36.70956509299151,1333.3333333333335,3.796337650736932,41.04620814193128,-51.70827858081473,48.29172141918527,0.040479508210100296,54.74,54.89,55.76,56.12,56.293000000000006,55.573,56.5914,1215.75,1215.75,1211.8199462890625,1234.3499755859375,-4949472.000000028,-42970416.00000003,69.82,2011-12-15,15,3,349,50,0,0,0,0,0,0,0,2011,12
2011-12-16,70.19,70.85,69.16,69.82,4651500.0,3.4326140169903687,76.83562803398075,63.10517196601928,69.72,71.04,70.89,66.37,71.6,71.59,70.848,69.97040000000001,85.81836,195.08938999999998,-4.747111640582119,-6.406921434680151,70.57417786542653,70.57417786542653,70.57417786542653,70.57417786542653,70.57417786542653,4.800038894083943,35.326752894094746,1333.3333333333333,5.198131686002695,41.19690399484076,-51.05124835742449,48.94875164257551,0.039018144845767884,54.86,54.74,54.89,57.02,56.117000000000004,55.5245,56.6,1219.6600341796875,1219.6600341796875,1215.75,1255.18994140625,465149.9999999736,-30885960.000000004,67.15,2011-12-16,16,4,350,50,0,0,0,0,0,0,0,2011,12
2011-12-19,69.79,69.79,66.93,67.15,3457200.0,2.9058522058547305,75.23660441170945,63.61319558829053,69.82,69.72,75.26,70.12,70.19,69.968,70.551,69.4249,84.81716,194.38814,-4.69763773471297,-6.065064694686716,69.4327852436177,69.4327852436177,69.4327852436177,69.4327852436177,69.4327852436177,4.663607544506517,34.505309737825606,1333.3333333333333,-4.235596120935537,38.376260761514885,-68.59395532194476,31.406044678055235,0.017813413925097145,54.32,54.86,54.74,56.38,55.825,55.4705,56.605,1205.3499755859375,1205.3499755859375,1219.6600341796875,1236.469970703125,-9230723.999999957,-37718051.999999985,71.4,2011-12-19,19,0,353,51,0,0,0,0,0,0,0,2011,12
2011-12-20,68.65,71.59,68.22,71.4,4411500.0,2.6990476371368652,74.66949527427373,63.87330472572627,67.15,69.82,72.11,68.14,69.79,69.826,70.877,69.2714,84.01276,193.76789,-4.266310455360085,-5.70531384682139,70.08852349574514,70.08852349574514,70.08852349574514,70.08852349574514,70.08852349574514,4.6476355770417666,33.178502371127294,1333.3333333333333,4.784267684179637,44.84914954091845,-45.54819720382632,54.45180279617369,0.03881375598856691,55.93,54.32,54.86,55.76,55.71,55.55000000000001,56.604800000000004,1241.300048828125,1241.300048828125,1205.3499755859375,1225.72998046875,18748875.0,-13543304.99999997,70.97,2011-12-20,20,1,354,51,0,0,0,0,0,0,0,2011,12
